2.687603878116343048e-01,4.427899318504729287e+00,2.542192326779487668e-04,3.379196820553933504e-03
3.519281141868509932e-01,5.222599864880444365e+00,3.519302984361281049e-04,4.678006627838826245e-03
4.002671111111110180e-01,6.011773432791549965e+00,4.280264039901765689e-04,5.689504090933766335e-03
4.551751111111111969e-01,6.787919122893216972e+00,4.866287043590844215e-04,6.468467857166015564e-03
5.071474489795917417e-01,7.573934417395973284e+00,5.627076843507865071e-04,7.479738535675586018e-03
5.648100591715975449e-01,8.363107985307077996e+00,6.522993774842354492e-04,8.670625638709858821e-03
