8.823999999999999488e+01,1.624199999999999875e+02,2.000000000000000042e-02,6.403226187196742192e-02
1.503799999999999955e+02,1.427599999999999909e+02,2.000000000000000042e-02,6.403226187196742192e-02
2.112400000000000091e+02,1.227699999999999960e+02,2.000000000000000042e-02,6.403226187196742192e-02
