1.928960155490768011e-04,1.100289599999999757e+00,2.000000000000000096e-04,3.034424561371639253e-03
-1.270568513119533192e-02,1.297764899999999999e+00,2.000000000000000096e-04,3.034424561371639253e-03
-2.571168124392613982e-02,1.493866799999999939e+00,2.000000000000000096e-04,3.034424561371639253e-03
-3.834184645286685400e-02,1.686731400000000214e+00,2.000000000000000096e-04,3.034424561371639253e-03
-5.145264334305149623e-02,1.882048500000000013e+00,2.000000000000000096e-04,3.034424561371639253e-03
-6.431176870748299412e-02,2.078150400000000175e+00,2.000000000000000096e-04,3.034424561371639253e-03
-7.719675413022351884e-02,2.274448500000000095e+00,2.000000000000000096e-04,3.034424561371639253e-03
